#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.1627906976744186,0.904761904761905,2.119561,0.934581559109,0.0365,0.9635,0.0,1.36058,1.02052431702,0.0595,0.9405,0.0
0.1627906976744186,1.0,2.1735135,0.973352327684,0.0495,0.9505,0.0,1.3739385,1.05810257282,0.0625,0.9375,0.0
0.1627906976744186,1.105263157894737,2.228123,1.00538314587,0.047,0.953,0.0,1.42329,1.03181619949,0.069,0.931,0.0
0.1627906976744186,1.2222222222222225,2.313862,1.06523766555,0.056,0.944,0.0,1.5792305,1.25303240212,0.0655,0.9345,0.0
0.1627906976744186,1.352941176470588,2.4491635,1.20553093215,0.0645,0.9355,0.0,1.644633,1.24685563843,0.0825,0.9175,0.0
0.1627906976744186,1.5000000000000007,2.542702,1.20564241406,0.079,0.921,0.0,1.6555465,1.25817373462,0.1,0.9,0.0
0.1627906976744186,1.6666666666666667,2.6739475,1.30521088339,0.081,0.919,0.0,1.804754,1.44290713042,0.105,0.895,0.0
0.1627906976744186,1.8571428571428574,2.821136,1.42890375086,0.1075,0.8925,0.0,1.91613182129,1.52111263735,0.1235,0.8755,0.001
0.1627906976744186,2.0769230769230775,2.91606315932,1.44221798052,0.1255,0.874,0.0005,1.98446468337,1.56496801734,0.127,0.8725,0.0005
0.1627906976744186,2.333333333333334,3.1204565,1.66354028605,0.154,0.846,0.0,2.14710952705,1.75250492728,0.141,0.8585,0.0005
0.1627906976744186,2.6363636363636376,3.3043563978,1.76286392169,0.165,0.8345,0.0005,2.38057452104,1.95183790085,0.1775,0.822,0.0005
0.1627906976744186,3.0,3.46582043788,1.85714876685,0.2035,0.7955,0.001,2.50658842561,1.98111620927,0.2065,0.7915,0.002
0.1627906976744186,3.444444444444445,3.73009011899,2.11896253768,0.2385,0.759,0.0025,2.57474712092,2.09197806556,0.2375,0.761,0.0015
0.1627906976744186,4.000000000000001,3.94076261419,2.25890729987,0.2745,0.718,0.0075,2.82360627229,2.20378307427,0.2795,0.716,0.0045
0.1627906976744186,4.714285714285716,4.28851614374,2.42265861735,0.334,0.6595,0.0065,3.05123859471,2.36394356199,0.329,0.668,0.003
0.1627906976744186,5.6666666666666705,4.58529953096,2.69601532164,0.4005,0.586,0.0135,3.15981285397,2.51214359872,0.3985,0.5975,0.004
0.1627906976744186,7.0,4.93471695942,2.8752384005,0.4395,0.5405,0.02,3.35982825101,2.59499551639,0.485,0.507,0.008
0.19760479041916168,0.14285714285714285,1.464491,0.527421170296,0.0065,0.9935,0.0,0.835186,0.610855054425,0.0235,0.9765,0.0
0.19760479041916168,0.17647058823529413,1.509588,0.54629877881,0.008,0.992,0.0,0.8411735,0.607772817939,0.026,0.974,0.0
0.19760479041916168,0.21212121212121213,1.5270855,0.564133576732,0.0095,0.9905,0.0,0.889364,0.662054040985,0.025,0.975,0.0
0.19760479041916168,0.25,1.5452345,0.553978223073,0.0125,0.9875,0.0,0.9007915,0.63871376748,0.032,0.968,0.0
0.19760479041916168,0.2903225806451613,1.5766275,0.605714480148,0.0075,0.9925,0.0,0.9463785,0.676396621311,0.03,0.97,0.0
0.19760479041916168,0.3333333333333333,1.599835,0.608431315753,0.0145,0.9855,0.0,0.975162,0.708921746921,0.033,0.967,0.0
0.19760479041916168,0.37931034482758624,1.6674305,0.655353503879,0.013,0.987,0.0,1.004008,0.713271588194,0.0385,0.9615,0.0
0.19760479041916168,0.42857142857142866,1.7122645,0.656452008282,0.018,0.982,0.0,1.0171375,0.741454799901,0.0385,0.9615,0.0
0.19760479041916168,0.48148148148148145,1.7489095,0.723065615039,0.0215,0.9785,0.0,1.0546085,0.77902895107,0.0405,0.9595,0.0
0.19760479041916168,0.5384615384615384,1.787943,0.732286690451,0.0275,0.9725,0.0,1.0909545,0.815743238962,0.0515,0.9485,0.0
0.19760479041916168,0.6,1.841208,0.737976453883,0.029,0.971,0.0,1.1421775,0.823538064554,0.05,0.95,0.0
0.19760479041916168,0.6666666666666667,1.888148,0.804952777726,0.036,0.964,0.0,1.2260165,0.905879366772,0.0415,0.9585,0.0
0.19760479041916168,0.7391304347826089,1.9449945,0.84809900983,0.045,0.955,0.0,1.2717445,0.969560235493,0.0515,0.9485,0.0
0.19760479041916168,0.8181818181818181,2.029029,0.852850144436,0.043,0.957,0.0,1.318866,0.990720522097,0.0545,0.9455,0.0
0.19760479041916168,0.904761904761905,2.064732,0.904661175154,0.044,0.956,0.0,1.382781,1.04938707288,0.0555,0.9445,0.0
0.19760479041916168,1.0,2.15635,0.959121306508,0.0545,0.9455,0.0,1.4435495,1.12879130432,0.0805,0.9195,0.0
0.19760479041916168,1.105263157894737,2.2188775,0.979243888965,0.066,0.934,0.0,1.4804785,1.16601125984,0.087,0.913,0.0
0.19760479041916168,1.2222222222222225,2.3464015,1.10630099526,0.068,0.932,0.0,1.536855,1.20598346789,0.0875,0.9125,0.0
0.19760479041916168,1.352941176470588,2.4326485,1.16206775165,0.078,0.922,0.0,1.6914245,1.40631094997,0.0925,0.9075,0.0
0.19760479041916168,1.5000000000000007,2.5148545,1.18012729573,0.0925,0.9075,0.0,1.7554725,1.37124681562,0.1015,0.8985,0.0
0.19760479041916168,1.6666666666666667,2.649626,1.33549070947,0.1235,0.8765,0.0,1.850988,1.45820694202,0.113,0.887,0.0
0.19760479041916168,1.8571428571428574,2.8495715,1.43044440538,0.125,0.875,0.0,1.920772,1.54617369387,0.133,0.867,0.0
0.19760479041916168,2.0769230769230775,2.9590245,1.54327538693,0.134,0.866,0.0,2.0536535,1.62412866459,0.148,0.852,0.0
0.19760479041916168,2.333333333333334,3.08755745491,1.63058103727,0.164,0.8355,0.0005,2.19921101804,1.74702248029,0.1785,0.821,0.0005
0.19760479041916168,2.6363636363636376,3.25400854108,1.75644253674,0.208,0.7915,0.0005,2.23518656713,1.79054619848,0.2095,0.7895,0.001
0.19760479041916168,3.0,3.43090699299,1.7983397992,0.2175,0.782,0.0005,2.45714973747,2.04125940705,0.252,0.747,0.001
0.19760479041916168,3.444444444444445,3.7161635,2.03894408346,0.28,0.72,0.0,2.63218266232,2.14238410971,0.2765,0.722,0.0015
0.19760479041916168,4.000000000000001,3.99458024025,2.2691539468,0.3415,0.656,0.0025,2.85417278679,2.36987090917,0.327,0.671,0.002
0.19760479041916168,4.714285714285716,4.08176585683,2.31219367279,0.379,0.614,0.007,2.89786395079,2.31587867921,0.397,0.6015,0.0015
0.19760479041916168,5.6666666666666705,4.39777068497,2.54634436779,0.45,0.541,0.009,3.07854769579,2.41817138765,0.4745,0.5225,0.003
0.19760479041916168,7.0,4.74277811863,2.75465506577,0.536,0.4485,0.0155,3.1623288229,2.60188150721,0.5515,0.4435,0.005
0.2345679012345679,0.14285714285714285,1.452519,0.543292529358,0.005,0.995,0.0,0.831555,0.576742965991,0.0285,0.9715,0.0
0.2345679012345679,0.17647058823529413,1.4765895,0.541543962464,0.008,0.992,0.0,0.8713425,0.65209782913,0.0335,0.9665,0.0
0.2345679012345679,0.21212121212121213,1.5199535,0.56970710529,0.0075,0.9925,0.0,0.8937415,0.642505434412,0.029,0.971,0.0
0.2345679012345679,0.25,1.545653,0.582487076494,0.009,0.991,0.0,0.901715,0.671524829316,0.032,0.968,0.0
0.2345679012345679,0.2903225806451613,1.5936075,0.621125783537,0.0145,0.9855,0.0,0.9478125,0.705939347484,0.0415,0.9585,0.0
0.2345679012345679,0.3333333333333333,1.621493,0.610548900332,0.0165,0.9835,0.0,0.996262,0.724540696309,0.035,0.965,0.0
0.2345679012345679,0.37931034482758624,1.66598,0.630223238803,0.0175,0.9825,0.0,1.0314465,0.725963035849,0.037,0.963,0.0
0.2345679012345679,0.42857142857142866,1.6999705,0.673421622265,0.0215,0.9785,0.0,1.0652395,0.783018010564,0.0375,0.9625,0.0
0.2345679012345679,0.48148148148148145,1.7344595,0.707639690847,0.0245,0.9755,0.0,1.0638585,0.773524183726,0.0535,0.9465,0.0
0.2345679012345679,0.5384615384615384,1.750853,0.715711685578,0.0235,0.9765,0.0,1.1236635,0.844233112141,0.0475,0.9525,0.0
0.2345679012345679,0.6,1.834528,0.756416136613,0.0275,0.9725,0.0,1.164884,0.885063396937,0.056,0.944,0.0
0.2345679012345679,0.6666666666666667,1.9131825,0.829440015836,0.037,0.963,0.0,1.2777865,0.975332861498,0.0625,0.9375,0.0
