#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.09890109890109891,0.6,1.783588,0.67610886126,0.353,0.647,0.0,1.363253,1.16440714861,0.381,0.619,0.0
0.09890109890109891,0.6666666666666667,1.75527,0.638073780578,0.3605,0.6395,0.0,1.3135295,1.07866554101,0.44,0.56,0.0
0.09890109890109891,0.7391304347826089,1.745943,0.682383913222,0.4335,0.5665,0.0,1.375633,1.17544452165,0.483,0.517,0.0
0.09890109890109891,0.8181818181818181,1.7431635,0.679340765218,0.4855,0.5145,0.0,1.278278,1.07447559665,0.506,0.494,0.0
0.09890109890109891,0.904761904761905,1.730486,0.649111643967,0.5305,0.4695,0.0,1.284272,1.13394930122,0.5725,0.4275,0.0
0.09890109890109891,1.0,1.697563,0.621706101075,0.6185,0.3815,0.0,1.277308,1.171256388,0.591,0.409,0.0
0.09890109890109891,1.105263157894737,1.713927,0.666022300654,0.6395,0.3605,0.0,1.264307,1.20819540629,0.6705,0.3295,0.0
0.09890109890109891,1.2222222222222225,1.6853095,0.663176974902,0.6935,0.3065,0.0,1.1928045,1.12954324334,0.6885,0.3115,0.0
0.09890109890109891,1.352941176470588,1.6450645,0.637197862361,0.73,0.27,0.0,1.1892225,1.14429664573,0.7325,0.2675,0.0
0.09890109890109891,1.5000000000000007,1.625484,0.632011299487,0.765,0.235,0.0,1.14975,1.1230865413,0.753,0.247,0.0
0.09890109890109891,1.6666666666666667,1.59155,0.625808139333,0.815,0.185,0.0,1.0999355,1.06361875563,0.7695,0.2305,0.0
0.09890109890109891,1.8571428571428574,1.554724,0.599810982065,0.844,0.156,0.0,1.074758,1.07052477245,0.802,0.198,0.0
0.09890109890109891,2.0769230769230775,1.539444,0.615184102276,0.8775,0.1225,0.0,1.0033455,0.984800113159,0.8465,0.1535,0.0
0.09890109890109891,2.333333333333334,1.5069105,0.601600135194,0.8995,0.1005,0.0,0.9798075,1.032195816,0.8605,0.1395,0.0
0.09890109890109891,2.6363636363636376,1.4513235,0.580869379371,0.9275,0.0725,0.0,0.914692,0.947235454407,0.898,0.102,0.0
