#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.3,2.8000000000000003,1.3175185,0.442914319321,0.5135,0.4865,0.0,1.0516225,1.03694131386,0.4895,0.5105,0.0
1.3,2.9000000000000004,1.296209,0.42337871387,0.5085,0.4915,0.0,0.9777165,0.949855692474,0.4985,0.5015,0.0
1.3,3.0,1.277842,0.420076847568,0.5015,0.4985,0.0,0.941412,0.930413617421,0.4805,0.5195,0.0
1.3,3.1,1.2370775,0.392854317099,0.495,0.505,0.0,0.951668,0.940141384251,0.488,0.512,0.0
1.3,3.2,1.205618,0.380941982677,0.4885,0.5115,0.0,0.913654,0.884583826538,0.495,0.505,0.0
1.3,3.3000000000000003,1.1694635,0.355567837082,0.5025,0.4975,0.0,0.849429,0.837172298896,0.4795,0.5205,0.0
1.3,3.4000000000000004,1.152299,0.351343427942,0.507,0.493,0.0,0.830663,0.821161132803,0.516,0.484,0.0
1.3,3.5,1.134783,0.340171402614,0.488,0.512,0.0,0.7943925,0.827674767391,0.5205,0.4795,0.0
1.3,3.6,1.124152,0.332578950708,0.493,0.507,0.0,0.795697,0.77172110952,0.5255,0.4745,0.0
1.3,3.7,1.0971635,0.326653915714,0.492,0.508,0.0,0.7925245,0.771691962525,0.514,0.486,0.0
1.3,3.8000000000000003,1.084964,0.321885370031,0.504,0.496,0.0,0.7387035,0.735526320119,0.506,0.494,0.0
1.3,3.9000000000000004,1.0545845,0.30200121601,0.5205,0.4795,0.0,0.718411,0.734356496964,0.484,0.516,0.0
1.3,4.0,1.042298,0.289707071584,0.5285,0.4715,0.0,0.698702,0.692334315739,0.5035,0.4965,0.0
1.3,4.1,1.03765,0.290153942696,0.507,0.493,0.0,0.6619295,0.661902377773,0.4965,0.5035,0.0
